-1.597866210937500000e+02 -1.815344238281250000e+02 -2.258064117431640625e+02 -2.382423706054687500e+02 -2.279335021972656250e+02 -2.148174285888671875e+02 -2.111157836914062500e+02 -2.133541107177734375e+02 -1.556593475341796875e+02 -1.313940887451171875e+02 -1.355926666259765625e+02 -1.913340606689453125e+02 -3.247269287109375000e+02 -2.545547027587890625e+02 -1.266969909667968750e+02 -7.062471771240234375e+01 -8.751216888427734375e+01 -1.039943084716796875e+02 -1.163552322387695312e+02 -1.478903198242187500e+02 -1.629830627441406250e+02 -1.662947845458984375e+02 -1.791706695556640625e+02 -1.948072662353515625e+02 -1.683689270019531250e+02 -1.326358489990234375e+02 -1.160210342407226562e+02 -1.056514816284179688e+02 -1.082532577514648438e+02 -1.292944335937500000e+02 -1.451699829101562500e+02 -1.633832244873046875e+02 -1.781432952880859375e+02 -2.060580749511718750e+02 -2.355774688720703125e+02 -2.527800140380859375e+02 -2.730617370605468750e+02 -3.001728515625000000e+02 -3.292078857421875000e+02 -3.451708068847656250e+02 -3.529927062988281250e+02 -3.776666870117187500e+02 -4.090335693359375000e+02
1.132932891845703125e+02 1.325550537109375000e+02 1.759134674072265625e+02 1.952562255859375000e+02 1.803348999023437500e+02 1.691428527832031250e+02 1.382942504882812500e+02 1.020608215332031250e+02 1.371483154296875000e+02 1.775475158691406250e+02 1.867023010253906250e+02 1.700496826171875000e+02 1.411588439941406250e+02 9.737390899658203125e+01 6.695889282226562500e+01 1.492263984680175781e+01 -3.361200332641601562e+01 -2.958097457885742188e+01 -5.182174682617187500e+00 2.068269157409667969e+01 8.077273559570312500e+01 1.246360321044921875e+02 1.304632263183593750e+02 1.040825119018554688e+02 4.755339050292968750e+01 1.208382129669189453e+00 -3.181937789916992188e+01 -4.136349487304687500e+01 -4.494484329223632812e+01 -3.053992080688476562e+01 4.164920425415039062e+01 1.110450363159179688e+02 1.342598571777343750e+02 1.326431579589843750e+02 1.395773010253906250e+02 1.432595214843750000e+02 1.542718811035156250e+02 1.544332275390625000e+02 1.452319030761718750e+02 1.411477203369140625e+02 1.407544250488281250e+02 1.408194580078125000e+02 1.236593017578125000e+02
1.542794132232666016e+01 2.966395950317382812e+01 3.300973510742187500e+01 3.265691375732421875e+01 1.749151229858398438e+01 1.134539794921875000e+01 3.136342620849609375e+01 4.432369232177734375e+01 3.609513092041015625e+01 8.237583160400390625e+00 -6.617671489715576172e+00 -8.276563286781311035e-01 3.844034957885742188e+01 -1.744989776611328125e+01 -1.224680328369140625e+01 -1.888426780700683594e+00 -7.155930042266845703e+00 -1.152200698852539062e+01 -2.153468704223632812e+01 -2.453606033325195312e+01 1.202107620239257812e+01 2.660593414306640625e+01 2.368484878540039062e+01 3.774594116210937500e+01 5.380255508422851562e+01 4.685823822021484375e+01 3.180855560302734375e+01 2.528822326660156250e+01 1.879942321777343750e+01 1.305265140533447266e+01 2.605465698242187500e+01 2.475171661376953125e+01 1.620327758789062500e+01 2.122211647033691406e+01 4.168736267089843750e+01 3.723814010620117188e+01 1.678783416748046875e+01 4.154582023620605469e+00 9.622366905212402344e+00 1.699423313140869141e+00 -6.482412338256835938e+00 3.063504457473754883e+00 2.069688224792480469e+01
7.437829589843750000e+01 7.471445465087890625e+01 5.599551391601562500e+01 4.421895599365234375e+01 5.757984542846679688e+01 6.387673187255859375e+01 5.584046936035156250e+01 5.184239196777343750e+01 3.546538925170898438e+01 2.221741867065429688e+01 2.531724548339843750e+01 3.731288528442382812e+01 6.209708023071289062e+01 -1.730046844482421875e+01 -2.191030502319335938e+01 -7.455576896667480469e+00 1.629059982299804688e+01 2.769990921020507812e+01 2.192049026489257812e+01 2.469762039184570312e+01 5.861428833007812500e+01 6.495660400390625000e+01 7.419523620605468750e+01 9.737213134765625000e+01 1.050825500488281250e+02 8.376667785644531250e+01 5.644503784179687500e+01 5.015464019775390625e+01 4.649832916259765625e+01 4.047871780395507812e+01 6.567498016357421875e+01 7.009973144531250000e+01 6.041633987426757812e+01 4.880334472656250000e+01 4.115931320190429688e+01 4.745212173461914062e+01 5.504240798950195312e+01 5.658296203613281250e+01 5.133380126953125000e+01 3.529881286621093750e+01 1.948896026611328125e+01 1.145595169067382812e+01 1.672955703735351562e+01
6.200767517089843750e+01 4.607234191894531250e+01 4.969816589355468750e+01 5.707761383056640625e+01 5.288845062255859375e+01 5.364324188232421875e+01 5.492115020751953125e+01 4.347745513916015625e+01 2.862774276733398438e+01 3.277576446533203125e+01 4.325155639648437500e+01 5.468471527099609375e+01 5.757046127319335938e+01 1.266018867492675781e+01 -1.007679367065429688e+01 -2.216681480407714844e+01 -1.600470542907714844e+01 -1.271806907653808594e+01 -1.223815536499023438e+01 5.049793243408203125e+00 4.635379791259765625e+01 7.262091064453125000e+01 8.107725524902343750e+01 5.704495239257812500e+01 4.285547637939453125e+01 3.359082794189453125e+01 8.327524185180664062e+00 -7.443552970886230469e+00 -1.369810104370117188e+01 -1.900301742553710938e+01 4.916193008422851562e+00 5.370716094970703125e+01 7.688928222656250000e+01 7.750949859619140625e+01 6.943736267089843750e+01 6.773031616210937500e+01 7.238555908203125000e+01 7.709880065917968750e+01 7.381623077392578125e+01 6.456863403320312500e+01 5.439159393310546875e+01 3.887763977050781250e+01 2.554405593872070312e+01
-2.762166976928710938e+01 -2.766801452636718750e+01 -2.058346939086914062e+01 -1.494184494018554688e+01 -1.988006401062011719e+01 -1.703848457336425781e+01 4.645817756652832031e+00 2.077290725708007812e+01 4.413610458374023438e+00 -1.914011764526367188e+01 -3.032107162475585938e+01 -2.278871917724609375e+01 -4.622570991516113281e+00 3.962543106079101562e+01 2.637155151367187500e+01 2.238551330566406250e+01 1.647238731384277344e+01 6.649462223052978516e+00 1.123957633972167969e+01 2.209812164306640625e+01 3.316262817382812500e+01 8.109102249145507812e+00 -1.506525039672851562e+01 -7.858633041381835938e+00 2.193548583984375000e+01 3.441335678100585938e+01 3.361955261230468750e+01 2.877596664428710938e+01 2.293877792358398438e+01 1.596747398376464844e+01 1.872006607055664062e+01 2.050638675689697266e+00 -1.023046875000000000e+01 -1.094217109680175781e+01 -5.219975471496582031e+00 -8.292430877685546875e+00 -7.322954177856445312e+00 6.038923740386962891e+00 1.609122085571289062e+01 2.204365158081054688e+01 2.683121109008789062e+01 2.638065719604492188e+01 2.828379821777343750e+01
4.330791950225830078e+00 2.032923507690429688e+01 1.605931472778320312e+01 2.127964019775390625e+00 9.301539421081542969e+00 5.928087234497070312e+00 -1.099592971801757812e+01 -6.628354072570800781e+00 -1.744205474853515625e+01 -2.192550468444824219e+01 -1.329420661926269531e+01 -7.513638496398925781e+00 -9.624956130981445312e+00 1.437741279602050781e+01 1.226752567291259766e+01 1.112790393829345703e+01 5.151736259460449219e+00 -7.099455833435058594e+00 -1.193970870971679688e+01 -1.885332298278808594e+01 -2.200142097473144531e+01 -2.487896919250488281e+01 -1.371984863281250000e+01 -1.543847084045410156e+01 -1.724407386779785156e+01 -6.061510086059570312e+00 -1.120814681053161621e-01 6.087133884429931641e+00 4.982277870178222656e+00 1.756969451904296875e+00 8.482776641845703125e+00 1.739044308662414551e+00 -1.233931779861450195e-01 -1.495637416839599609e+00 -3.092627286911010742e+00 3.747855186462402344e+00 1.334893035888671875e+01 1.264742851257324219e+01 1.704595565795898438e+01 2.174921607971191406e+01 1.978275108337402344e+01 1.563796615600585938e+01 1.450916671752929688e+01
6.613693237304687500e+00 -1.429373025894165039e+00 -5.322309970855712891e+00 5.142645835876464844e-01 -5.399075508117675781e+00 -1.440483474731445312e+01 -1.452849864959716797e+01 -3.462265729904174805e+00 -9.339162826538085938e+00 -1.819804763793945312e+01 -2.324096679687500000e+01 -2.389484977722167969e+01 -1.634774208068847656e+01 -6.005501747131347656e-01 -1.448102188110351562e+01 -1.182130527496337891e+01 -7.802474498748779297e+00 -2.617430686950683594e+00 2.929139614105224609e+00 4.564579010009765625e+00 -5.723632812500000000e+00 -1.623325157165527344e+01 -1.036602592468261719e+01 3.850255727767944336e+00 2.679430484771728516e+00 -1.543437123298645020e+00 3.096363782882690430e+00 2.667990922927856445e+00 -3.650806665420532227e+00 -5.206654548645019531e+00 -1.941346883773803711e+00 -1.091756534576416016e+01 -1.041363143920898438e+01 -7.208813667297363281e+00 -7.925634384155273438e+00 -1.265734553337097168e+00 2.486683845520019531e+00 2.255647659301757812e+00 9.059989929199218750e+00 2.165495300292968750e+01 2.326311492919921875e+01 1.241858863830566406e+01 6.605122566223144531e+00
-1.535198783874511719e+01 -2.639696693420410156e+01 -2.855436706542968750e+01 -2.213833236694335938e+01 -1.688105773925781250e+01 -1.182317352294921875e+01 -1.213990211486816406e+01 -1.141827201843261719e+01 -1.289479541778564453e+01 -5.743134021759033203e+00 1.706953167915344238e+00 6.187491416931152344e+00 1.489119148254394531e+01 -3.402067184448242188e+00 -5.626522541046142578e+00 -8.673126220703125000e+00 -8.558015823364257812e+00 -1.230247497558593750e+01 -1.345045566558837891e+01 -7.700426101684570312e+00 -1.508166790008544922e+01 -1.184047698974609375e+01 -8.572162628173828125e+00 1.931451082229614258e+00 2.137770891189575195e+00 8.515527725219726562e+00 1.824988174438476562e+01 1.249485397338867188e+01 1.085241222381591797e+01 1.344743633270263672e+01 8.000136375427246094e+00 -1.001122474670410156e+01 -1.197136497497558594e+01 -3.045302152633666992e+00 4.688207149505615234e+00 -2.053721427917480469e+00 -1.468050384521484375e+01 -1.190176391601562500e+01 -5.693701505661010742e-01 1.145669174194335938e+01 8.936220169067382812e+00 7.396176815032958984e+00 8.304246902465820312e+00
-1.609646987915039062e+01 -1.429900360107421875e+01 -9.171958923339843750e+00 -1.483269500732421875e+01 -6.129984378814697266e+00 4.457351684570312500e+00 6.465716838836669922e+00 3.149111986160278320e+00 2.556504249572753906e+00 -1.039674639701843262e+00 -9.536529183387756348e-01 3.222988843917846680e-01 -5.630721569061279297e+00 1.509562301635742188e+01 7.746950149536132812e+00 7.173803806304931641e+00 2.144529342651367188e+01 2.821173667907714844e+01 2.060247802734375000e+01 1.790458869934082031e+01 1.333460235595703125e+01 7.779706954956054688e+00 -2.459169864654541016e+00 -1.745298767089843750e+01 -1.455505180358886719e+01 2.081332683563232422e+00 1.973070907592773438e+01 1.951005935668945312e+01 2.064814376831054688e+01 2.013174819946289062e+01 9.361555099487304688e+00 1.862807631492614746e+00 5.830957412719726562e+00 7.177255630493164062e+00 9.398899078369140625e+00 9.131849288940429688e+00 2.012100219726562500e+00 -2.949899435043334961e+00 2.543299674987792969e+00 1.167839050292968750e+01 1.558348941802978516e+01 1.951413154602050781e+01 1.400407218933105469e+01
-2.542107391357421875e+01 -1.593923187255859375e+01 -9.306127548217773438e+00 -3.410499572753906250e+00 -6.389601707458496094e+00 -1.322697067260742188e+01 -8.256968498229980469e+00 -5.863633632659912109e+00 -5.847203254699707031e+00 -6.801791191101074219e+00 -9.216764450073242188e+00 -1.433162879943847656e+01 -2.461353683471679688e+01 2.671907901763916016e+00 -3.279101848602294922e+00 -3.462508201599121094e+00 3.650588393211364746e-01 4.044406890869140625e+00 1.798416709899902344e+01 1.771486473083496094e+01 -6.503524780273437500e+00 -3.498038482666015625e+01 -4.564925384521484375e+01 -3.899993896484375000e+01 -2.762749290466308594e+01 -2.109158706665039062e+01 -4.878915309906005859e+00 -7.657254934310913086e-01 -1.166207194328308105e+00 8.971676230430603027e-01 -5.401939392089843750e+00 -1.995261001586914062e+01 -2.973712158203125000e+01 -3.601077270507812500e+01 -4.024189758300781250e+01 -2.989176177978515625e+01 -1.194137954711914062e+01 2.769941806793212891e+00 7.469995498657226562e+00 1.727873611450195312e+01 2.691670989990234375e+01 2.643616676330566406e+01 1.852022171020507812e+01
7.562973022460937500e+00 1.164663887023925781e+01 1.582569885253906250e+01 1.019996261596679688e+01 -4.833091259002685547e+00 -7.322371959686279297e+00 -3.218890428543090820e+00 6.798155784606933594e+00 9.920754432678222656e+00 3.221696376800537109e+00 3.864124774932861328e+00 2.007185935974121094e+00 -1.789875030517578125e-01 1.814286041259765625e+01 1.933782577514648438e+01 2.157033538818359375e+01 1.567636108398437500e+01 -3.761064529418945312e+00 -5.524525642395019531e+00 -3.893579244613647461e+00 -1.268577575683593750e+01 -5.833321571350097656e+00 5.851124763488769531e+00 7.598878860473632812e+00 1.867212414741516113e+00 -1.718668937683105469e+00 9.690404891967773438e+00 1.072249221801757812e+01 9.675588607788085938e+00 1.470707130432128906e+01 6.388722419738769531e+00 3.792933225631713867e-01 -3.752779960632324219e-02 -2.110627651214599609e+00 -5.148718833923339844e+00 -6.726459503173828125e+00 -1.103451490402221680e+00 7.327541351318359375e+00 4.221807479858398438e+00 3.725429296493530273e+00 8.486348152160644531e+00 1.284676742553710938e+01 1.688498115539550781e+01
-6.122122764587402344e+00 -1.243206310272216797e+01 -1.300485134124755859e+01 -1.112093544006347656e+01 -1.239890480041503906e+01 -1.296322631835937500e+01 -1.221499538421630859e+01 -1.671721267700195312e+01 -1.261091232299804688e+01 -8.335529327392578125e+00 -5.162857055664062500e+00 1.428595662117004395e+00 7.171711921691894531e+00 -2.370761871337890625e+00 -6.661823272705078125e+00 -1.000869750976562500e+01 -5.526351928710937500e+00 -1.061757850646972656e+01 -8.699583053588867188e+00 -8.986251831054687500e+00 -2.189765357971191406e+01 -7.837859153747558594e+00 -1.988977551460266113e+00 -7.575526237487792969e+00 -1.822669219970703125e+01 -1.582989501953125000e+01 -8.459419250488281250e+00 -1.179684638977050781e+01 -1.433723163604736328e+01 -1.331871032714843750e+01 -2.216516494750976562e+01 -2.184547805786132812e+01 -1.763795471191406250e+01 -1.428548240661621094e+01 -8.069926261901855469e+00 9.678032398223876953e-01 -4.032988548278808594e+00 -9.007545471191406250e+00 -9.994524955749511719e+00 -7.467556953430175781e+00 -8.194748878479003906e+00 -4.496477603912353516e+00 -1.979226589202880859e+00
6.971711158752441406e+00 1.754717588424682617e+00 -9.552515029907226562e+00 -1.008056449890136719e+01 2.159909963607788086e+00 9.598259925842285156e+00 1.234495067596435547e+01 1.096205139160156250e+01 1.295351886749267578e+01 1.003459644317626953e+01 1.224442768096923828e+01 7.148585319519042969e+00 -7.539000511169433594e-01 6.369945526123046875e+00 6.148979187011718750e+00 8.021777153015136719e+00 1.309379959106445312e+01 1.421901893615722656e+01 1.357841491699218750e+01 8.249224662780761719e+00 -1.351897001266479492e+00 -3.312946557998657227e-01 2.743786334991455078e+00 5.645904541015625000e+00 -4.182894229888916016e-01 1.110568428039550781e+01 2.502851867675781250e+01 2.504319000244140625e+01 2.129098510742187500e+01 2.118901443481445312e+01 1.351356697082519531e+01 1.032497406005859375e+01 8.992229461669921875e+00 1.861525344848632812e+01 1.619050979614257812e+01 5.612146377563476562e+00 4.682810306549072266e-01 -6.964735031127929688e+00 -5.700664520263671875e+00 -2.614882469177246094e+00 6.222039461135864258e-01 4.473433494567871094e-01 -3.355368614196777344e+00
-1.124242210388183594e+01 -1.335516357421875000e+01 -1.130600452423095703e+01 -7.337207794189453125e+00 -8.619850158691406250e+00 -5.344480514526367188e+00 -5.045050621032714844e+00 3.292162418365478516e+00 5.540166378021240234e+00 5.111388206481933594e+00 3.220945835113525391e+00 5.040886878967285156e+00 3.127027988433837891e+00 1.086247634887695312e+01 6.596072196960449219e+00 5.359730720520019531e+00 1.276160717010498047e+01 2.466617965698242188e+01 3.089558792114257812e+01 3.030510330200195312e+01 1.417480182647705078e+01 5.443958044052124023e-01 -3.324260711669921875e+00 -3.794258594512939453e+00 1.165782809257507324e+00 -4.731666445732116699e-01 4.126128196716308594e+00 1.035825347900390625e+01 1.078641605377197266e+01 1.701904296875000000e+01 1.266653156280517578e+01 9.281681060791015625e+00 5.486565589904785156e+00 -3.575220584869384766e+00 -7.053412914276123047e+00 -1.282387351989746094e+01 -1.265819358825683594e+01 -5.134963989257812500e+00 3.607832193374633789e+00 6.815049171447753906e+00 8.825288772583007812e+00 9.064687728881835938e+00 5.372372627258300781e+00
5.226199150085449219e+00 2.165728092193603516e+00 -5.155610561370849609e+00 -5.708196640014648438e+00 -6.552444934844970703e+00 -6.223403930664062500e+00 6.665755271911621094e+00 1.302538871765136719e+01 9.327894210815429688e+00 6.090056896209716797e+00 2.227855682373046875e+00 6.021221727132797241e-02 2.939067184925079346e-01 -1.685443162918090820e+00 4.323713779449462891e+00 7.802970409393310547e+00 1.397759246826171875e+01 1.775998687744140625e+01 1.151193237304687500e+01 1.462368488311767578e+01 5.668561935424804688e+00 1.542229652404785156e+00 2.147144377231597900e-01 6.642937660217285156e+00 4.490792751312255859e+00 -5.713416099548339844e+00 -4.213288307189941406e+00 -2.252388715744018555e+00 -2.152639865875244141e+00 5.689182281494140625e+00 7.733708620071411133e-01 -7.389485836029052734e-02 2.309929370880126953e+00 4.588763236999511719e+00 3.051616191864013672e+00 4.486401557922363281e+00 7.570203304290771484e+00 3.235920190811157227e+00 5.524632453918457031e+00 6.805666923522949219e+00 5.548802852630615234e+00 6.712722778320312500e+00 1.032917308807373047e+01
-9.136711120605468750e+00 -1.505738830566406250e+01 -1.697118759155273438e+01 -1.112809371948242188e+01 -3.004354953765869141e+00 -6.907678604125976562e+00 -1.324144172668457031e+01 -7.290238380432128906e+00 -1.285188293457031250e+01 -1.395643329620361328e+01 -1.155496311187744141e+01 -1.077073860168457031e+01 -1.616446256637573242e+00 7.785093784332275391e+00 -7.579357624053955078e-01 -7.416130542755126953e+00 -1.004094791412353516e+01 -6.581518173217773438e+00 -5.191693782806396484e+00 -2.880965709686279297e+00 -9.381130218505859375e+00 -1.304523181915283203e+01 -1.467804431915283203e+01 -1.000223159790039062e+01 -5.840088367462158203e+00 -8.045178413391113281e+00 -3.734522819519042969e+00 -5.225560188293457031e+00 -1.120386600494384766e+01 -1.241363048553466797e+01 -2.102414131164550781e+01 -2.016630172729492188e+01 -1.025825691223144531e+01 -7.677868366241455078e+00 -9.011614799499511719e+00 -1.213410949707031250e+01 -1.311432170867919922e+01 -1.085226058959960938e+01 -5.573231220245361328e+00 -6.574507236480712891e+00 -2.532068729400634766e+00 5.250216007232666016e+00 5.359900474548339844e+00
-1.581792116165161133e+00 1.967045187950134277e+00 4.561614990234375000e+00 -3.615694999694824219e+00 -4.050362110137939453e+00 2.871428966522216797e+00 2.292153120040893555e+00 -1.924522280693054199e+00 -9.324161529541015625e+00 -1.310066699981689453e+01 -1.209893798828125000e+01 -2.714963436126708984e+00 4.394227981567382812e+00 4.087522029876708984e+00 1.022078704833984375e+01 1.381792640686035156e+01 9.075013160705566406e+00 4.902293682098388672e+00 4.223876953125000000e+00 -1.144735217094421387e-01 -6.355521678924560547e+00 -4.858445167541503906e+00 3.888625800609588623e-01 2.414446830749511719e+00 1.064332389831542969e+01 2.006995391845703125e+01 2.177209091186523438e+01 1.721119689941406250e+01 1.545904254913330078e+01 1.859669876098632812e+01 1.205412387847900391e+01 1.436477541923522949e+00 -2.843591213226318359e+00 1.721755862236022949e+00 1.823065757751464844e+00 -2.408931970596313477e+00 -4.328862667083740234e+00 -5.488504409790039062e+00 -1.802721261978149414e+00 4.434184730052947998e-01 5.630819320678710938e+00 8.043018341064453125e+00 1.095591306686401367e+00
-3.207103729248046875e+00 -1.529495477676391602e+00 9.782964706420898438e+00 1.238643264770507812e+01 4.168368816375732422e+00 8.036233901977539062e+00 6.138521671295166016e+00 -2.155257701873779297e+00 -2.534884929656982422e+00 5.313868045806884766e+00 8.238247871398925781e+00 4.212755262851715088e-01 -8.453750610351562500e+00 1.643816947937011719e+00 -1.331739187240600586e+00 -1.520464777946472168e+00 5.169651031494140625e+00 1.459207153320312500e+01 1.863252449035644531e+01 8.119925498962402344e+00 3.839458823204040527e-01 -2.522736072540283203e+00 -6.609472751617431641e+00 -5.979208946228027344e+00 -3.736814498901367188e+00 5.204142570495605469e+00 5.256099700927734375e+00 -3.125225067138671875e+00 -2.756584644317626953e+00 5.017745971679687500e+00 4.084559917449951172e+00 3.111651420593261719e+00 2.114593982696533203e+00 3.121576786041259766e+00 5.847121715545654297e+00 4.220688343048095703e+00 1.252884864807128906e-01 6.759897232055664062e+00 5.392655372619628906e+00 5.983855247497558594e+00 8.497383117675781250e+00 6.563815116882324219e+00 1.081219100952148438e+01
4.495819091796875000e+00 1.274415135383605957e+00 -3.107519626617431641e+00 -1.495436787605285645e+00 -2.667558193206787109e-01 -5.140615701675415039e-01 5.336724281311035156e+00 9.395216941833496094e+00 1.032969474792480469e+01 -4.172884941101074219e+00 -1.548746109008789062e+01 -1.167113304138183594e+01 -4.695196151733398438e+00 4.495390892028808594e+00 6.591748237609863281e+00 6.162871360778808594e+00 2.922329425811767578e+00 1.590440273284912109e+00 7.147775650024414062e+00 8.259510993957519531e+00 3.098535060882568359e+00 4.210997581481933594e+00 6.515076160430908203e+00 4.452803611755371094e+00 -2.086987972259521484e+00 -4.345143318176269531e+00 -2.904824256896972656e+00 5.705549716949462891e-01 2.603995561599731445e+00 6.150733947753906250e+00 1.338421821594238281e+00 -7.848468422889709473e-01 1.383127808570861816e+00 2.258388102054595947e-01 1.749709129333496094e+00 1.712651014328002930e+00 6.527762413024902344e-01 1.502490401268005371e+00 4.479608535766601562e-01 3.231812953948974609e+00 5.070815086364746094e+00 8.483800888061523438e+00 1.298241233825683594e+01
